100,0,0.0,0.0033333333333333335
100,0,0.0,0.0033333333333333335
100,0,0.0,0.0033333333333333335
100,0,0.0,0.016666666666666666
100,0,0.0,0.02
100,0,0.0,0.023333333333333334
100,0,0.0,0.05
100,0,0.0,0.056666666666666664
100,0,0.0,0.06333333333333334
100,0,0.0,0.10333333333333333
100,0,0.0,0.11333333333333333
100,0,0.0,0.12333333333333334
100,0,0.0,0.16666666666666666
100,0,0.0,0.18
100,0,0.0,0.19333333333333333
100,0,0.0,0.25
100,0,0.0,0.26666666666666666
100,0,0.0,0.2833333333333333
100,0,0.0,0.3
100,0,0.0,0.31666666666666665
100,0,0.0,0.3333333333333333
100,0,0.0,0.41
100,0,0.0,0.43
100,0,0.0,0.45
100,0,0.0,0.5333333333333333
100,0,0.0,0.5566666666666666
100,0,0.0,0.58
100,0,0.0,0.6033333333333334
100,0,0.0,0.6266666666666667
100,0,0.0,0.65
100,0,0.0,0.7533333333333333
100,0,0.0,0.78
100,0,0.0,0.8066666666666666
100,0,0.0,0.92
100,0,0.0,0.95
100,0,0.0,0.98
100,0,0.0,1.1066666666666667
100,0,0.0,1.14
100,0,0.0,1.1733333333333333
100,0,0.0,1.31
100,0,0.0,1.3466666666666667
100,0,0.0,1.3833333333333333
100,0,0.0,1.5333333333333334
100,0,0.0,1.5733333333333333
100,0,0.0,1.6133333333333333
100,0,0.0,1.6533333333333333
100,0,0.0,1.6933333333333334
100,0,0.0,1.7333333333333334
100,0,0.0,1.9033333333333333
100,0,0.0,1.9466666666666668
100,0,0.0,1.99
100,0,0.0,2.17
100,0,0.0,2.216666666666667
100,0,0.0,2.263333333333333
100,0,0.0,2.4566666666666666
100,0,0.0,2.506666666666667
100,0,0.0,2.5566666666666666
100,0,0.0,2.6066666666666665
100,0,0.0,2.8033333333333332
100,0,0.0,2.8533333333333335
100,0,0.0,2.9066666666666667
100,0,0.0,2.96
100,0,0.0,3.013333333333333
100,0,0.0,3.066666666666667
100,0,0.0,3.12
100,0,0.0,3.34
100,0,0.0,3.3966666666666665
100,0,0.0,3.453333333333333
100,0,0.0,3.683333333333333
100,0,0.0,3.743333333333333
100,0,0.0,3.8033333333333332
100,0,0.0,4.043333333333333
100,0,0.0,4.1066666666666665
100,0,0.0,4.17
100,0,0.0,4.233333333333333
100,0,0.0,4.296666666666667
100,0,0.0,4.36
100,0,0.0,4.616666666666666
100,0,0.0,4.683333333333334
100,0,0.0,4.75
100,0,0.0,5.016666666666667
100,0,0.0,5.086666666666667
100,0,0.0,5.156666666666666
100,0,0.0,5.4366666666666665
100,0,0.0,5.51
100,0,0.0,5.8
100,0,0.0,5.873333333333333
100,0,0.0,5.946666666666666
100,0,0.0,6.02
100,0,0.0,6.323333333333333
100,0,0.0,6.4
